Month/Year: 07/2012
Station Location: GEN E L LOGAN INTERNATIONAL AIRPORT (14739)
Lat: 42.360
Lon: -71.010
Elev: 12 ft. above sea level
WBAN,Date,Time,StationType,SkyCondition,SkyConditionFlag,Visibility,VisibilityFlag,WeatherType,WeatherTypeFlag,DryBulbFarenheit,DryBulbFarenheitFlag,DryBulbCelsius,DryBulbCelsiusFlag,WetBulbFarenheit,WetBulbFarenheitFlag,WetBulbCelsius,WetBulbCelsiusFlag,DewPointFarenheit,DewPointFarenheitFlag,DewPointCelsius,DewPointCelsiusFlag,RelativeHumidity,RelativeHumidityFlag,WindSpeed,WindSpeedFlag,WindDirection,WindDirectionFlag,ValueForWindCharacter,ValueForWindCharacterFlag,StationPressure,StationPressureFlag,PressureTendency,PressureTendencyFlag,PressureChange,PressureChangeFlag,SeaLevelPressure,SeaLevelPressureFlag,RecordType,RecordTypeFlag,HourlyPrecip,HourlyPrecipFlag,Altimeter,AltimeterFlag
14739,20120716,0854,11,FEW032 SCT250, ,10.00, , , ,83, ,28.3, ,72, ,22.0, ,66, ,18.9, , 57, ,11, ,300, , , ,29.76, , , , , ,29.79, ,AA, , , ,29.79, 
14739,20120716,0954,11,FEW038 SCT250, ,10.00, , , ,86, ,30.0, ,72, ,21.9, ,64, ,17.8, , 48, ,14, ,300, ,18, ,29.75, ,8, ,010, ,29.78, ,AA, , , ,29.78, 
14739,20120716,1054,11,FEW044 SCT250, ,10.00, , , ,87, ,30.6, ,72, ,22.1, ,64, ,17.8, , 46, ,13, ,350, ,22, ,29.73, , , , , ,29.76, ,AA, , , ,29.76, 
14739,20120716,1154,11,FEW050, ,10.00, , , ,81, ,27.2, ,72, ,22.4, ,68, ,20.0, , 65, ,11, ,120, , , ,29.73, , , , , ,29.76, ,AA, , , ,29.76, 
14739,20120716,1254,11,FEW050, ,10.00, , , ,79, ,26.1, ,72, ,22.0, ,68, ,20.0, , 69, ,14, ,110, , , ,29.73, ,6, ,005, ,29.76, ,AA, , , ,29.76, 
14739,20120716,1354,11,FEW065 SCT080 BKN140, ,10.00, , , ,79, ,26.1, ,72, ,22.3, ,69, ,20.6, , 72, ,14, ,120, , , ,29.73, , , , , ,29.75, ,AA, , , ,29.76, 
14739,20120716,1454,11,SCT060 BKN100, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, ,13, ,100, , , ,29.72, , , , , ,29.75, ,AA, , , ,29.75, 
14739,20120716,1554,11,BKN090, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 8, ,110, , , ,29.71, ,8, ,006, ,29.74, ,AA, ,  T, ,29.74, 
14739,20120716,1654,11,SCT090 BKN180, ,10.00, , , ,78, ,25.6, ,71, ,21.5, ,67, ,19.4, , 69, , 9, ,100, , , ,29.72, , , , , ,29.74, ,AA, , , ,29.75, 
14739,20120716,1754,11,SCT090 BKN180, ,10.00, , , ,76, ,24.4, ,70, ,21.1, ,67, ,19.4, , 74, , 9, ,100, , , ,29.72, , , , , ,29.75, ,AA, , , ,29.75, 
14739,20120716,1854,11,FEW060 BKN120, ,10.00, , , ,75, ,23.9, ,70, ,20.9, ,67, ,19.4, , 76, ,10, ,110, , , ,29.73, ,3, ,004, ,29.75, ,AA, , , ,29.76, 
14739,20120716,1954,11,CLR, ,10.00, , , ,75, ,23.9, ,70, ,20.9, ,67, ,19.4, , 76, , 3, ,090, , , ,29.73, , , , , ,29.76, ,AA, , , ,29.76, 
14739,20120716,2054,11,SCT075, ,10.00, , , ,72, ,22.2, ,69, ,20.4, ,67, ,19.4, , 84, , 3, ,160, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120716,2154,11,FEW075 SCT120, ,10.00, , , ,74, ,23.3, ,70, ,21.1, ,68, ,20.0, , 82, , 0, ,000, , , ,29.74, ,1, ,006, ,29.77, ,AA, , , ,29.77, 
14739,20120716,2254,11,FEW070 SCT120, ,10.00, , , ,75, ,23.9, ,71, ,21.6, ,69, ,20.6, , 82, , 3, ,200, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120716,2354,11,FEW070 SCT120, ,10.00, , , ,79, ,26.1, ,74, ,23.0, ,71, ,21.7, , 77, , 6, ,280, , , ,29.74, , , , , ,29.76, ,AA, , , ,29.77, 
14739,20120717,0054,11,FEW070 SCT120, ,10.00, , , ,79, ,26.1, ,73, ,22.7, ,70, ,21.1, , 74, , 7, ,290, , , ,29.74, ,5, ,002, ,29.77, ,AA, , , ,29.77, 
14739,20120717,0154,11,FEW070 SCT120, ,10.00, , , ,78, ,25.6, ,71, ,21.8, ,68, ,20.0, , 71, , 7, ,300, , , ,29.73, , , , , ,29.76, ,AA, , , ,29.76, 
14739,20120717,0254,11,CLR, ,10.00, , , ,77, ,25.0, ,70, ,21.3, ,67, ,19.4, , 71, , 6, ,290, , , ,29.73, , , , , ,29.75, ,AA, , , ,29.76, 
14739,20120717,0354,11,CLR, ,10.00, , , ,76, ,24.4, ,70, ,20.8, ,66, ,18.9, , 71, , 6, ,280, , , ,29.73, ,5, ,003, ,29.76, ,SY-MT, , , ,29.76, 
14739,20120717,0454,11,FEW120, ,10.00, , , ,76, ,24.4, ,70, ,20.8, ,66, ,18.9, , 71, , 6, ,280, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120717,0554,11,FEW120, ,10.00, , , ,79, ,26.1, ,71, ,21.3, ,66, ,18.9, , 65, , 3, ,250, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120717,0654,11,FEW120 SCT250, ,10.00, , , ,81, ,27.2, ,72, ,22.4, ,68, ,20.0, , 65, , 5, ,210, , , ,29.75, ,3, ,006, ,29.78, ,AA, , , ,29.78, 
14739,20120717,0754,11,FEW120 SCT250, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, , 0, ,000, , , ,29.74, , , , , ,29.77, ,AA, , , ,29.77, 
14739,20120717,0854,11,FEW250, ,10.00, , , ,88, ,31.1, ,73, ,22.9, ,66, ,18.9, , 48, , 8, ,240, , , ,29.74, , , , , ,29.76, ,AA, , , ,29.77, 
14739,20120717,0954,11,FEW250, ,10.00, , , ,90, ,32.2, ,72, ,22.3, ,63, ,17.2, , 41, , 8, ,270, , , ,29.73, ,6, ,007, ,29.76, ,AA, , , ,29.76, 
14739,20120717,1054,11,FEW100 SCT250, ,10.00, , , ,91, ,32.8, ,73, ,22.7, ,64, ,17.8, , 41, , 8, ,210, , , ,29.71, , , , , ,29.74, ,AA, , , ,29.74, 
14739,20120717,1154,11,FEW110 SCT250, ,10.00, , , ,93, ,33.9, ,72, ,22.4, ,62, ,16.7, , 36, ,10, ,210, , , ,29.69, , , , , ,29.72, ,AA, , , ,29.72, 
14739,20120717,1254,11,FEW070 SCT180, ,10.00, , , ,95, ,35.0, ,74, ,23.0, ,63, ,17.2, , 35, ,13, ,240, ,21, ,29.67, ,8, ,019, ,29.70, ,AA, , , ,29.70, 
14739,20120717,1354,11,FEW070 SCT130 SCT180, ,10.00, , , ,95, ,35.0, ,75, ,23.6, ,65, ,18.3, , 37, ,14, ,230, ,22, ,29.66, , , , , ,29.69, ,AA, , , ,29.69, 
14739,20120717,1454,11,FEW070, ,10.00, , , ,96, ,35.6, ,75, ,23.8, ,65, ,18.3, , 36, ,21, ,230, ,25, ,29.63, , , , , ,29.66, ,AA, , , ,29.66, 
14739,20120717,1554,11,FEW070, ,10.00, , , ,94, ,34.4, ,75, ,23.8, ,66, ,18.9, , 40, ,22, ,220, ,29, ,29.62, ,6, ,017, ,29.65, ,AA, , , ,29.65, 
14739,20120717,1654,11,FEW200, ,10.00, , , ,92, ,33.3, ,74, ,23.2, ,65, ,18.3, , 41, ,24, ,220, , , ,29.62, , , , , ,29.65, ,AA, , , ,29.65, 
14739,20120717,1754,11,FEW250, ,10.00, , , ,91, ,32.8, ,74, ,23.0, ,65, ,18.3, , 42, ,22, ,230, ,32, ,29.63, , , , , ,29.66, ,AA, , , ,29.66, 
14739,20120717,1854,11,BKN250, ,10.00, , , ,89, ,31.7, ,73, ,22.7, ,65, ,18.3, , 45, ,17, ,220, , , ,29.64, ,3, ,005, ,29.67, ,AA, , , ,29.67, 
14739,20120717,1954,11,FEW140 BKN250, ,10.00, , , ,87, ,30.6, ,72, ,22.1, ,64, ,17.8, , 46, ,21, ,230, ,28, ,29.65, , , , , ,29.67, ,AA, , , ,29.68, 
14739,20120717,2054,11,FEW130, , 9.00, , , ,86, ,30.0, ,72, ,21.9, ,64, ,17.8, , 48, ,17, ,230, ,26, ,29.67, , , , , ,29.70, ,AA, , , ,29.70, 
14739,20120717,2154,11,FEW130, ,10.00, , , ,85, ,29.4, ,71, ,21.7, ,64, ,17.8, , 49, ,15, ,240, , , ,29.65, ,0, ,005, ,29.68, ,AA, , , ,29.68, 
14739,20120717,2254,11,FEW130, ,10.00, , , ,85, ,29.4, ,72, ,22.0, ,65, ,18.3, , 51, ,17, ,240, , , ,29.64, , , , , ,29.67, ,AA, , , ,29.67, 
14739,20120717,2354,11,FEW130, ,10.00, , , ,86, ,30.0, ,73, ,22.5, ,66, ,18.9, , 51, ,16, ,250, ,24, ,29.64, , , , , ,29.67, ,AA, , , ,29.67, 
14739,20120718,0054,11,FEW130, ,10.00, , , ,87, ,30.6, ,73, ,22.7, ,66, ,18.9, , 50, ,10, ,270, ,23, ,29.66, ,3, ,002, ,29.69, ,AA, , , ,29.69, 
14739,20120718,0154,11,FEW130, ,10.00, , , ,85, ,29.4, ,73, ,22.7, ,67, ,19.4, , 55, , 8, ,270, , , ,29.68, , , , , ,29.70, ,AA, , , ,29.71, 
14739,20120718,0254,11,FEW075, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, , 7, ,240, , , ,29.68, , , , , ,29.71, ,AA, , , ,29.71, 
14739,20120718,0354,11,CLR, ,10.00, , , ,81, ,27.2, ,72, ,22.3, ,68, ,20.0, , 65, , 9, ,210, , , ,29.68, ,0, ,007, ,29.71, ,AA, , , ,29.71, 
14739,20120718,0454,11,FEW140, ,10.00, , , ,82, ,27.8, ,73, ,22.5, ,68, ,20.0, , 63, , 6, ,260, , , ,29.71, , , , , ,29.73, ,AA, , , ,29.74, 
14739,20120718,0554,11,FEW140, ,10.00, , , ,84, ,28.9, ,73, ,22.9, ,68, ,20.0, , 59, , 8, ,250, , , ,29.71, , , , , ,29.74, ,AA, , , ,29.74, 
14739,20120718,0654,11,FEW080 SCT140 SCT200, ,10.00, , , ,86, ,30.0, ,74, ,23.2, ,68, ,20.0, , 55, , 7, ,290, , , ,29.73, ,1, ,019, ,29.76, ,AA, , , ,29.76, 
14739,20120718,0754,11,FEW090 SCT160, ,10.00, , , ,87, ,30.6, ,74, ,23.3, ,68, ,20.0, , 53, , 7, ,300, , , ,29.76, , , , , ,29.79, ,AA, , , ,29.79, 
14739,20120718,0854,11,FEW090 BKN140 BKN200, ,10.00, , , ,85, ,29.4, ,74, ,23.4, ,69, ,20.6, , 59, , 6, ,090, , , ,29.77, , , , , ,29.79, ,AA, , , ,29.80, 
14739,20120718,0954,11,FEW035 SCT140, , 9.00, , , ,80, ,26.7, ,72, ,22.2, ,68, ,20.0, , 67, ,11, ,080, , , ,29.78, ,1, ,016, ,29.81, ,AA, , , ,29.81, 
14739,20120718,1054,11,FEW035 SCT100 SCT140, ,10.00, , , ,83, ,28.3, ,74, ,23.0, ,69, ,20.6, , 63, ,10, ,080, , , ,29.78, , , , , ,29.81, ,AA, , , ,29.81, 
14739,20120718,1154,11,FEW035 SCT100 SCT140, ,10.00, , , ,84, ,28.9, ,73, ,22.5, ,67, ,19.4, , 57, ,13, ,080, , , ,29.77, , , , , ,29.80, ,AA, , , ,29.80, 
14739,20120718,1254,11,FEW040CB SCT060, ,10.00, , , ,81, ,27.2, ,71, ,21.7, ,66, ,18.9, , 60, ,15, ,100, , , ,29.75, ,8, ,010, ,29.78, ,AA, , , ,29.78, 
14739,20120718,1310,11,BKN050CB BKN070, ,10.00, ,TS, ,77, ,25.0, ,70, ,21.0, ,66, ,19.0, , 69, ,16, ,360, ,25, ,29.82, , , , , ,M, ,SP, , , ,29.85, 
14739,20120718,1329,11,BKN050CB BKN070, ,10.00, ,TS, ,77, ,25.0, ,70, ,21.0, ,66, ,19.0, , 69, ,14, ,040, , , ,29.77, , , , , ,M, ,SP, , , ,29.80, 
14739,20120718,1336,11,SCT033 BKN044 OVC090, ,10.00, , , ,75, ,24.0, ,70, ,21.3, ,68, ,20.0, , 79, ,14, ,060, , , ,29.78, , , , , ,M, ,SP, , , ,29.81, 
14739,20120718,1354,11,SCT039 BKN055 OVC090, , 4.00, ,-RA, ,75, ,23.9, ,72, ,22.0, ,70, ,21.1, , 85, ,11, ,060, , , ,29.75, , , , , ,29.78, ,AA, ,0.01, ,29.78, 
14739,20120718,1429,11,FEW037 BKN044 OVC070, , 1.75, ,+RA BR, ,72, ,22.0, ,69, ,20.7, ,68, ,20.0, , 87, , 6, ,110, , , ,29.79, , , , , ,M, ,SP, , , ,29.82, 
14739,20120718,1454,11,FEW030 BKN048 OVC070, , 4.00, ,BR, ,71, ,21.7, ,70, ,20.9, ,69, ,20.6, , 93, , 9, ,120, , , ,29.79, , , , , ,29.82, ,AA, ,0.20, ,29.82, 
14739,20120718,1554,11,SCT044 BKN050 OVC070, , 4.00, ,-RA BR, ,70, ,21.1, ,69, ,20.3, ,68, ,20.0, , 93, , 6, ,110, , , ,29.81, ,3, ,022, ,29.84, ,AA, ,0.03, ,29.84, 
14739,20120718,1603,11,SCT023 BKN047 OVC070, , 1.50, ,+RA BR, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, ,13, ,190, , , ,29.83, , , , , ,M, ,SP, , , ,29.86, 
14739,20120718,1608,11,BKN020 OVC047, , 0.75, ,+TSRA, ,70, ,21.0, ,69, ,20.3, ,68, ,20.0, , 93, ,11, ,200, , , ,29.85, , , , , ,M, ,SP, , , ,29.88, 
14739,20120718,1625,11,BKN014 BKN030 OVC080, , 0.50, ,+TSRA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, ,13, ,140, , , ,29.83, , , , , ,M, ,SP, , , ,29.86, 
14739,20120718,1630,11,BKN016 BKN030 OVC070, , 1.25, ,-TSRA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 7, ,180, , , ,29.84, , , , , ,M, ,SP, , , ,29.87, 
14739,20120718,1636,11,BKN014 BKN030 OVC070, , 0.50, ,+TSRA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 5, ,090, , , ,29.82, , , , , ,M, ,SP, , , ,29.85, 
14739,20120718,1644,11,BKN018 BKN065 OVC080, , 0.75, ,+TSRA, ,72, ,22.0, ,72, ,22.2, ,72, ,22.0, ,100, , 3, ,050, , , ,29.81, , , , , ,M, ,SP, , , ,29.84, 
14739,20120718,1648,11,SCT020 BKN065 OVC100, , 1.25, ,TSRA, ,72, ,22.0, ,72, ,22.2, ,72, ,22.0, ,100, , 5, ,010, , , ,29.81, , , , , ,M, ,SP, , , ,29.84, 
14739,20120718,1654,11,SCT020 SCT070 OVC090, , 1.50, ,TSRA, ,71, ,21.7, ,71, ,21.6, ,71, ,21.7, ,100, , 0, ,000, , , ,29.82, , , , , ,29.84, ,AA, ,1.33, ,29.85, 
14739,20120718,1710,11,FEW009 BKN100 OVC120, , 1.50, ,-TSRA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 3, ,080, , , ,29.81, , , , , ,M, ,SP, , , ,29.84, 
14739,20120718,1736,11,SCT036 BKN060 BKN100, , 1.50, ,-RA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 5, ,040, , , ,29.79, , , , , ,M, ,SP, , , ,29.82, 
14739,20120718,1744,11,SCT034 SCT050 BKN065, , 7.00, ,-RA, ,72, ,22.0, ,71, ,21.4, ,70, ,21.0, , 93, , 3, ,120, , , ,29.79, , , , , ,M, ,SP, , , ,29.82, 
14739,20120718,1754,11,FEW027 SCT120, , 7.00, , , ,72, ,22.2, ,71, ,21.4, ,70, ,21.1, , 93, , 3, ,100, , , ,29.80, , , , , ,29.83, ,AA, ,0.17, ,29.83, 
14739,20120718,1854,11,FEW120 BKN200, , 8.00, , , ,72, ,22.2, ,70, ,21.1, ,69, ,20.6, , 90, , 5, ,190, , , ,29.81, ,5, ,001, ,29.84, ,AA, , , ,29.84, 
14739,20120718,1954,11,BKN070 BKN085 BKN200, ,10.00, , , ,74, ,23.3, ,72, ,22.2, ,71, ,21.7, , 90, , 3, ,260, , , ,29.81, , , , , ,29.84, ,AA, , , ,29.84, 
14739,20120718,2054,11,BKN065 OVC080, , 9.00, , , ,75, ,23.9, ,73, ,22.7, ,72, ,22.2, , 90, , 7, ,240, , , ,29.85, , , , , ,29.88, ,AA, , , ,29.88, 
14739,20120718,2154,11,OVC065, ,10.00, ,-RA, ,75, ,23.9, ,72, ,22.4, ,71, ,21.7, , 87, , 7, ,250, , , ,29.85, ,3, ,013, ,29.88, ,AA, ,  T, ,29.88, 
14739,20120718,2254,11,BKN070, ,10.00, , , ,75, ,23.9, ,72, ,22.4, ,71, ,21.7, , 87, , 9, ,330, , , ,29.85, , , , , ,29.88, ,AA, ,  T, ,29.88, 
14739,20120718,2354,11,BKN032, ,10.00, , , ,74, ,23.3, ,69, ,20.8, ,67, ,19.4, , 79, , 9, ,360, , , ,29.85, , , , , ,29.88, ,AA, ,  T, ,29.88, 
14739,20120719,0054,11,FEW049 OVC065, ,10.00, , , ,73, ,22.8, ,67, ,19.2, ,63, ,17.2, , 71, , 3, ,010, , , ,29.89, ,3, ,014, ,29.92, ,AA, , , ,29.92, 
14739,20120719,0154,11,SCT055 OVC070, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, , 7, ,050, , , ,29.90, , , , , ,29.92, ,AA, , , ,29.93, 
14739,20120719,0254,11,OVC050, ,10.00, ,-RA, ,66, ,18.9, ,62, ,16.5, ,59, ,15.0, , 78, , 8, ,050, , , ,29.91, , , , , ,29.93, ,AA, ,0.06, ,29.94, 
14739,20120719,0354,11,BKN050 OVC065, ,10.00, , , ,66, ,18.9, ,62, ,16.8, ,60, ,15.6, , 81, , 5, ,070, , , ,29.91, ,2, ,007, ,29.94, ,AA, , , ,29.94, 
14739,20120719,0454,11,BKN055 OVC075, ,10.00, , , ,67, ,19.4, ,62, ,16.8, ,59, ,15.0, , 76, , 0, ,000, , , ,29.92, , , , , ,29.95, ,AA, , , ,29.95, 
14739,20120719,0554,11,SCT060 BKN075 BKN085, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 0, ,000, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120719,0654,11,BKN065 BKN080 BKN095, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, , 7, ,040, , , ,29.96, ,3, ,016, ,29.98, ,AA, , , ,29.99, 
14739,20120719,0754,11,SCT070 SCT100 BKN250, ,10.00, , , ,72, ,22.2, ,62, ,16.6, ,55, ,12.8, , 55, ,11, ,040, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14739,20120719,0854,11,SCT065 BKN110 BKN250, ,10.00, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, , 53, , 9, ,060, , , ,29.96, , , , , ,29.98, ,AA, , , ,29.99, 
14739,20120719,0954,11,FEW070 SCT100 BKN250, ,10.00, , , ,72, ,22.2, ,61, ,15.8, ,52, ,11.1, , 50, , 6, ,090, , , ,29.96, ,0, ,000, ,29.98, ,AA, , , ,29.99, 
14739,20120719,1054,11,FEW065 BKN200 BKN250, ,10.00, , , ,73, ,22.8, ,62, ,16.6, ,54, ,12.2, , 52, , 8, ,080, , , ,29.95, , , , , ,29.98, ,AA, , , ,29.98, 
14739,20120719,1154,11,FEW065 SCT200 BKN250, ,10.00, , , ,73, ,22.8, ,62, ,16.8, ,55, ,12.8, , 53, , 9, ,130, , , ,29.94, , , , , ,29.97, ,AA, , , ,29.97, 
14739,20120719,1254,11,FEW060 SCT180 BKN250, ,10.00, , , ,73, ,22.8, ,63, ,17.4, ,57, ,13.9, , 57, ,11, ,130, , , ,29.93, ,8, ,010, ,29.96, ,AA, , , ,29.96, 
14739,20120719,1354,11,FEW055 BKN280, ,10.00, , , ,73, ,22.8, ,64, ,17.7, ,58, ,14.4, , 59, ,13, ,120, , , ,29.92, , , , , ,29.94, ,AA, , , ,29.95, 
14739,20120719,1454,11,FEW060 SCT220 BKN280, ,10.00, , , ,74, ,23.3, ,66, ,18.8, ,61, ,16.1, , 64, ,15, ,110, , , ,29.89, , , , , ,29.92, ,AA, , , ,29.92, 
14739,20120719,1554,11,FEW070 SCT120 BKN280, ,10.00, , , ,74, ,23.3, ,67, ,19.1, ,62, ,16.7, , 66, ,13, ,120, , , ,29.89, ,6, ,014, ,29.91, ,AA, , , ,29.92, 
14739,20120719,1654,11,FEW070 SCT150 BKN280, ,10.00, , , ,73, ,22.8, ,66, ,18.6, ,61, ,16.1, , 66, ,14, ,120, , , ,29.89, , , , , ,29.92, ,AA, , , ,29.92, 
14739,20120719,1754,11,SCT080 SCT140 BKN200, ,10.00, , , ,71, ,21.7, ,65, ,18.2, ,61, ,16.1, , 71, ,10, ,080, , , ,29.90, , , , , ,29.93, ,AA, , , ,29.93, 
14739,20120719,1854,11,FEW060 BKN075 BKN150, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, ,11, ,080, , , ,29.93, ,3, ,015, ,29.96, ,AA, , , ,29.96, 
14739,20120719,1954,11,FEW065 BKN075 BKN150, ,10.00, , , ,70, ,21.1, ,64, ,17.7, ,60, ,15.6, , 71, , 8, ,070, , , ,29.96, , , , , ,29.99, ,AA, , , ,29.99, 
14739,20120719,2054,11,FEW065 SCT080 BKN140, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 7, ,070, , , ,29.98, , , , , ,30.01, ,AA, , , ,30.01, 
14739,20120719,2154,11,FEW050 BKN075 BKN140, ,10.00, , , ,69, ,20.6, ,65, ,18.1, ,62, ,16.7, , 79, , 6, ,070, , , ,29.99, ,1, ,018, ,30.01, ,AA, , , ,30.02, 
14739,20120719,2254,11,FEW070 BKN150 OVC220, ,10.00, , , ,68, ,20.0, ,65, ,18.2, ,63, ,17.2, , 84, , 6, ,050, , , ,29.99, , , , , ,30.02, ,AA, , , ,30.02, 
14739,20120719,2354,11,SCT200 OVC250, ,10.00, , , ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 0, ,000, , , ,30.00, , , , , ,30.03, ,AA, , , ,30.03, 
14739,20120720,0054,11,BKN200 OVC250, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 7, ,120, , , ,29.99, ,0, ,002, ,30.02, ,AA, , , ,30.02, 
14739,20120720,0154,11,FEW120 OVC200, ,10.00, , , ,66, ,18.9, ,64, ,17.5, ,62, ,16.7, , 87, , 0, ,000, , , ,30.00, , , , , ,30.03, ,AA, , , ,30.03, 
14739,20120720,0254,11,FEW035 SCT120 BKN180, ,10.00, , , ,67, ,19.4, ,64, ,17.7, ,62, ,16.7, , 84, , 3, ,040, , , ,30.00, , , , , ,30.03, ,AA, , , ,30.03, 
14739,20120720,0354,11,FEW012 SCT075 OVC180, ,10.00, , , ,67, ,19.4, ,65, ,18.0, ,63, ,17.2, , 87, , 7, ,040, , , ,30.01, ,3, ,006, ,30.04, ,AA, , , ,30.04, 
14739,20120720,0454,11,FEW015 SCT080 OVC180, ,10.00, , , ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 9, ,050, , , ,30.01, , , , , ,30.04, ,AA, , , ,30.04, 
14739,20120720,0554,11,FEW015 SCT080 BKN180, ,10.00, , , ,66, ,18.9, ,60, ,15.6, ,56, ,13.3, , 70, , 8, ,050, , , ,30.02, , , , , ,30.05, ,AA, , , ,30.05, 
14739,20120720,0654,11,FEW015 SCT080 BKN180, ,10.00, , , ,68, ,20.0, ,62, ,16.4, ,57, ,13.9, , 68, , 9, ,050, , , ,30.04, ,3, ,010, ,30.07, ,AA, , , ,30.07, 
14739,20120720,0754,11,FEW015 SCT080 BKN180, ,10.00, , , ,68, ,20.0, ,61, ,16.1, ,56, ,13.3, , 66, ,11, ,060, , , ,30.06, , , , , ,30.08, ,AA, , , ,30.09, 
14739,20120720,0854,11,FEW015 SCT080 BKN180, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,10, ,060, , , ,30.06, , , , , ,30.09, ,AA, , , ,30.09, 
14739,20120720,0954,11,FEW015 SCT080 BKN180, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,10, ,060, , , ,30.06, ,0, ,007, ,30.09, ,AA, , , ,30.09, 
14739,20120720,1054,11,SCT070 BKN180, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, ,11, ,070, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120720,1154,11,SCT070 BKN180, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, , 9, ,070, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120720,1254,11,SCT070 BKN180, ,10.00, , , ,70, ,21.1, ,63, ,17.1, ,58, ,14.4, , 66, , 9, ,070, , , ,30.05, ,6, ,005, ,30.07, ,AA, , , ,30.08, 
14739,20120720,1354,11,SCT070 BKN180, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 8, ,070, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120720,1454,11,FEW015 BKN070 BKN180, ,10.00, , , ,69, ,20.6, ,63, ,17.2, ,59, ,15.0, , 71, , 8, ,070, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120720,1554,11,FEW015 BKN070 BKN180, ,10.00, , , ,69, ,20.6, ,62, ,16.9, ,58, ,14.4, , 68, , 8, ,070, , , ,30.02, ,8, ,008, ,30.05, ,AA, , , ,30.05, 
14739,20120720,1654,11,FEW015 BKN070 BKN180, ,10.00, , , ,69, ,20.6, ,62, ,16.6, ,57, ,13.9, , 66, , 5, ,070, , , ,30.03, , , , , ,30.06, ,AA, , , ,30.06, 
14739,20120720,1754,11,BKN070 BKN180, ,10.00, , , ,69, ,20.6, ,61, ,16.3, ,56, ,13.3, , 63, , 7, ,080, , , ,30.03, , , , , ,30.05, ,AA, , , ,30.06, 
14739,20120720,1854,11,BKN070 BKN180, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, , 7, ,100, , , ,30.03, ,1, ,002, ,30.06, ,AA, , , ,30.06, 
14739,20120720,1954,11,CLR, ,10.00, , , ,67, ,19.4, ,61, ,16.1, ,57, ,13.9, , 70, , 3, ,130, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
14739,20120720,2054,11,SCT070 BKN180, ,10.00, , , ,66, ,18.9, ,61, ,15.9, ,57, ,13.9, , 73, , 6, ,100, , , ,30.05, , , , , ,30.08, ,AA, , , ,30.08, 
14739,20120720,2154,11,SCT070 BKN200, ,10.00, , , ,65, ,18.3, ,61, ,16.3, ,59, ,15.0, , 81, , 5, ,080, , , ,30.05, ,0, ,006, ,30.08, ,AA, , , ,30.08, 
14739,20120720,2254,11,SCT080, ,10.00, , , ,64, ,17.8, ,61, ,15.8, ,58, ,14.4, , 81, , 3, ,090, , , ,30.04, , , , , ,30.07, ,AA, , , ,30.07, 
